Generation;Experiment;Box;Date_P;Pop_fruit;Pop_code;Pop_name;Pop_original_name;Population;Line;Column;Treatment;Nb_eggs;Date_C_O;Obs_O
G2;Adaptation;831;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;3;Strawberry;0;29/08/2018;JL
G2;Adaptation;831;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;4;Blackcurrant;0;29/08/2018;JL
G2;Adaptation;832;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;1;Cranberry;34;29/08/2018;JL
G2;Adaptation;832;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;2;Raspberry;22;29/08/2018;JL
G2;Adaptation;832;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;3;Fig;3;29/08/2018;JL
G2;Adaptation;832;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;4;Apricot;3;29/08/2018;JL
G2;Adaptation;832;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;1;Rosehips;33;29/08/2018;JL
G2;Adaptation;832;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;2;Strawberry;41;29/08/2018;JL
G2;Adaptation;832;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;3;Tomato;5;29/08/2018;JL
G2;Adaptation;832;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;4;Kiwi;4;29/08/2018;JL
G2;Adaptation;832;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;1;Blackberry;15;29/08/2018;JL
G2;Adaptation;832;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;2;Grape;4;29/08/2018;JL
G2;Adaptation;832;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;3;Blackcurrant;6;29/08/2018;JL
G2;Adaptation;832;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;4;Cherry;51;29/08/2018;JL
G2;Adaptation;833;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;1;Tomato;2;29/08/2018;JL
G2;Adaptation;833;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;2;Cherry;4;29/08/2018;JL
G2;Adaptation;833;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;3;Kiwi;2;29/08/2018;JL
G2;Adaptation;833;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;4;Cranberry;0;29/08/2018;JL
G2;Adaptation;833;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;1;Blackberry;4;29/08/2018;JL
G2;Adaptation;833;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;2;Blackcurrant;18;29/08/2018;JL
G2;Adaptation;833;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;3;Apricot;0;29/08/2018;JL
G2;Adaptation;833;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;4;Raspberry;0;29/08/2018;JL
G2;Adaptation;833;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;1;Rosehips;6;29/08/2018;JL
G2;Adaptation;833;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;2;Grape;0;29/08/2018;JL
G2;Adaptation;833;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;3;Fig;2;29/08/2018;JL
G2;Adaptation;833;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;4;Strawberry;0;29/08/2018;JL
G2;Adaptation;834;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;1;Cranberry;40;29/08/2018;JL
G2;Adaptation;834;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;2;Apricot;34;29/08/2018;JL
G2;Adaptation;834;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;3;Kiwi;42;29/08/2018;JL
G2;Adaptation;834;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;4;Tomato;1;29/08/2018;JL
G2;Adaptation;834;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;1;Cherry;13;29/08/2018;JL
G2;Adaptation;834;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;2;Raspberry;12;29/08/2018;JL
G2;Adaptation;834;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;3;Blackcurrant;17;29/08/2018;JL
G2;Adaptation;834;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;4;Fig;16;29/08/2018;JL
G2;Adaptation;834;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;1;Grape;0;29/08/2018;JL
G2;Adaptation;834;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;2;Rosehips;0;29/08/2018;JL
G2;Adaptation;834;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;3;Blackberry;0;29/08/2018;JL
G2;Adaptation;834;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;4;Strawberry;0;29/08/2018;JL
G2;Adaptation;835;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;1;Blackcurrant;6;29/08/2018;JL
G2;Adaptation;835;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;2;Rosehips;4;29/08/2018;JL
G2;Adaptation;835;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;3;Kiwi;35;29/08/2018;JL
G2;Adaptation;835;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;4;Grape;3;29/08/2018;JL
G2;Adaptation;835;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;1;Blackberry;0;29/08/2018;JL
G2;Adaptation;835;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;2;Apricot;0;29/08/2018;JL
G2;Adaptation;835;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;3;Fig;0;29/08/2018;JL
G2;Adaptation;835;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;4;Cherry;47;29/08/2018;JL
G2;Adaptation;835;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;1;Raspberry;38;29/08/2018;JL
G2;Adaptation;835;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;2;Tomato;3;29/08/2018;JL
G2;Adaptation;835;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;3;Strawberry;2;29/08/2018;JL
G2;Adaptation;835;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;4;Cranberry;4;29/08/2018;JL
G2;Adaptation;836;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;1;Rosehips;37;29/08/2018;JL
G2;Adaptation;836;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;2;Tomato;14;29/08/2018;JL
G2;Adaptation;836;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;3;Blackberry;10;29/08/2018;JL
G2;Adaptation;836;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;4;Fig;6;29/08/2018;JL
G2;Adaptation;836;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;1;Cherry;35;29/08/2018;JL
G2;Adaptation;836;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;2;Grape;3;29/08/2018;JL
G2;Adaptation;836;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;3;Blackcurrant;7;29/08/2018;JL
G2;Adaptation;836;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;4;Strawberry;4;29/08/2018;JL
G2;Adaptation;836;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;1;Kiwi;25;29/08/2018;JL
G2;Adaptation;836;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;2;Raspberry;17;29/08/2018;JL
G2;Adaptation;836;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;3;Apricot;9;29/08/2018;JL
G2;Adaptation;836;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;4;Cranberry;5;29/08/2018;JL
G2;Adaptation;837;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;1;Tomato;71;29/08/2018;JL
G2;Adaptation;837;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;2;Kiwi;40;29/08/2018;JL
G2;Adaptation;837;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;3;Blackcurrant;6;29/08/2018;JL
G2;Adaptation;837;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;4;Rosehips;9;29/08/2018;JL
G2;Adaptation;837;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;1;Cherry;22;29/08/2018;JL
G2;Adaptation;837;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;2;Cranberry;1;29/08/2018;JL
G2;Adaptation;837;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;3;Fig;11;29/08/2018;JL
G2;Adaptation;837;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;4;Raspberry;42;29/08/2018;JL
G2;Adaptation;837;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;1;Grape;3;29/08/2018;JL
G2;Adaptation;837;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;2;Strawberry;12;29/08/2018;JL
G2;Adaptation;837;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;3;Apricot;3;29/08/2018;JL
G2;Adaptation;837;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;4;Blackberry;43;29/08/2018;JL
G2;Adaptation;838;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;1;Kiwi;4;29/08/2018;JL
G2;Adaptation;838;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;2;Rosehips;5;29/08/2018;JL
G2;Adaptation;838;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;3;Grape;4;29/08/2018;JL
G2;Adaptation;838;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;1;4;Blackcurrant;1;29/08/2018;JL
G2;Adaptation;838;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;1;Strawberry;1;29/08/2018;JL
G2;Adaptation;838;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;2;Cranberry;8;29/08/2018;JL
G2;Adaptation;838;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;3;Apricot;4;29/08/2018;JL
G2;Adaptation;838;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;2;4;Blackberry;0;29/08/2018;JL
G2;Adaptation;838;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;1;Raspberry;5;29/08/2018;JL
G2;Adaptation;838;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;2;Fig;27;29/08/2018;JL
G2;Adaptation;838;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;3;Cherry;19;29/08/2018;JL
G2;Adaptation;838;27/08/2018;Cherry;7;Evades;Cherry7;Cherry7;3;4;Tomato;8;29/08/2018;JL
G2;Adaptation;839;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;1;Grape;1;29/08/2018;JL
G2;Adaptation;839;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;2;Strawberry;2;29/08/2018;JL
G2;Adaptation;839;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;3;Cranberry;4;29/08/2018;JL
G2;Adaptation;839;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;4;Apricot;0;29/08/2018;JL
G2;Adaptation;839;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;1;Raspberry;40;29/08/2018;JL
G2;Adaptation;839;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;2;Kiwi;7;29/08/2018;JL
G2;Adaptation;839;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;3;Fig;0;29/08/2018;JL
G2;Adaptation;839;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;4;Rosehips;14;29/08/2018;JL
G2;Adaptation;839;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;1;Blackcurrant;11;29/08/2018;JL
G2;Adaptation;839;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;2;Blackberry;17;29/08/2018;JL
G2;Adaptation;839;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;3;Cherry;36;29/08/2018;JL
G2;Adaptation;839;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;4;Tomato;10;29/08/2018;JL
G2;Adaptation;840;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;1;Tomato;27;29/08/2018;JL
G2;Adaptation;840;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;2;Kiwi;10;29/08/2018;JL
G2;Adaptation;840;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;3;Raspberry;23;29/08/2018;JL
G2;Adaptation;840;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;4;Cherry;46;29/08/2018;JL
G2;Adaptation;840;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;1;Blackcurrant;8;29/08/2018;JL
G2;Adaptation;840;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;2;Strawberry;3;29/08/2018;JL
G2;Adaptation;840;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;3;Apricot;1;29/08/2018;JL
G2;Adaptation;840;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;4;Fig;1;29/08/2018;JL
G2;Adaptation;840;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;1;Blackberry;28;29/08/2018;JL
G2;Adaptation;840;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;2;Grape;3;29/08/2018;JL
G2;Adaptation;840;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;3;Rosehips;8;29/08/2018;JL
G2;Adaptation;840;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;4;Cranberry;2;29/08/2018;JL
G2;Adaptation;841;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;1;Rosehips;0;29/08/2018;JL
G2;Adaptation;841;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;2;Fig;1;29/08/2018;JL
G2;Adaptation;841;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;3;Grape;0;29/08/2018;JL
G2;Adaptation;841;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;4;Raspberry;0;29/08/2018;JL
G2;Adaptation;841;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;1;Kiwi;0;29/08/2018;JL
G2;Adaptation;841;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;2;Blackcurrant;3;29/08/2018;JL
G2;Adaptation;841;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;3;Strawberry;17;29/08/2018;JL
G2;Adaptation;841;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;4;Apricot;13;29/08/2018;JL
G2;Adaptation;841;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;1;Cranberry;0;29/08/2018;JL
G2;Adaptation;841;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;2;Blackberry;8;29/08/2018;JL
G2;Adaptation;841;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;3;Cherry;8;29/08/2018;JL
G2;Adaptation;841;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;4;Tomato;32;29/08/2018;JL
G2;Adaptation;842;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;1;Rosehips;27;29/08/2018;JL
G2;Adaptation;842;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;2;Blackcurrant;10;29/08/2018;JL
G2;Adaptation;842;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;3;Raspberry;26;29/08/2018;JL
G2;Adaptation;842;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;4;Blackberry;0;29/08/2018;JL
G2;Adaptation;842;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;1;Tomato;72;29/08/2018;JL
G2;Adaptation;842;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;2;Strawberry;11;29/08/2018;JL
G2;Adaptation;842;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;3;Fig;13;29/08/2018;JL
G2;Adaptation;842;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;4;Kiwi;3;29/08/2018;JL
G2;Adaptation;842;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;1;Cherry;39;29/08/2018;JL
G2;Adaptation;842;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;2;Grape;37;29/08/2018;JL
G2;Adaptation;842;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;3;Apricot;18;29/08/2018;JL
G2;Adaptation;842;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;4;Cranberry;9;29/08/2018;JL
G2;Adaptation;843;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;1;Cherry;13;29/08/2018;JL
G2;Adaptation;843;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;2;Apricot;1;29/08/2018;JL
G2;Adaptation;843;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;3;Blackberry;3;29/08/2018;JL
G2;Adaptation;843;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;4;Blackcurrant;34;29/08/2018;JL
G2;Adaptation;843;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;1;Grape;0;29/08/2018;JL
G2;Adaptation;843;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;2;Kiwi;0;29/08/2018;JL
G2;Adaptation;843;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;3;Fig;48;29/08/2018;JL
G2;Adaptation;843;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;4;Tomato;3;29/08/2018;JL
G2;Adaptation;843;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;1;Raspberry;6;29/08/2018;JL
G2;Adaptation;843;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;2;Cranberry;4;29/08/2018;JL
G2;Adaptation;843;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;3;Rosehips;35;29/08/2018;JL
G2;Adaptation;843;27/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;4;Strawberry;1;29/08/2018;JL
G2;Adaptation;795;28/08/2018;Cherry;6;Boulou;Cherry6;Cherry6;1;1;Kiwi;39;30/08/2018;JL
G2;Adaptation;795;28/08/2018;Cherry;6;Boulou;Cherry6;Cherry6;1;2;Blackberry;36;30/08/2018;JL
G2;Adaptation;795;28/08/2018;Cherry;6;Boulou;Cherry6;Cherry6;1;3;Raspberry;1;30/08/2018;JL
G2;Adaptation;795;28/08/2018;Cherry;6;Boulou;Cherry6;Cherry6;1;4;Strawberry;3;30/08/2018;JL
G2;Adaptation;795;28/08/2018;Cherry;6;Boulou;Cherry6;Cherry6;2;1;Cranberry;25;30/08/2018;JL
G2;Adaptation;795;28/08/2018;Cherry;6;Boulou;Cherry6;Cherry6;2;2;Apricot;5;30/08/2018;JL
G2;Adaptation;795;28/08/2018;Cherry;6;Boulou;Cherry6;Cherry6;2;3;Grape;0;30/08/2018;JL
G2;Adaptation;795;28/08/2018;Cherry;6;Boulou;Cherry6;Cherry6;2;4;Blackcurrant;0;30/08/2018;JL
G2;Adaptation;795;28/08/2018;Cherry;6;Boulou;Cherry6;Cherry6;3;1;Fig;16;30/08/2018;JL
G2;Adaptation;795;28/08/2018;Cherry;6;Boulou;Cherry6;Cherry6;3;2;Cherry;62;30/08/2018;JL
G2;Adaptation;795;28/08/2018;Cherry;6;Boulou;Cherry6;Cherry6;3;3;Rosehips;21;30/08/2018;JL
G2;Adaptation;795;28/08/2018;Cherry;6;Boulou;Cherry6;Cherry6;3;4;Tomato;3;30/08/2018;JL
G2;Adaptation;794;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;1;1;Cherry;1;30/08/2018;JL
G2;Adaptation;794;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;1;2;Kiwi;0;30/08/2018;JL
G2;Adaptation;794;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;1;3;Raspberry;45;30/08/2018;JL
G2;Adaptation;794;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;1;4;Apricot;2;30/08/2018;JL
G2;Adaptation;794;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;2;1;Tomato;0;30/08/2018;JL
G2;Adaptation;794;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;2;2;Rosehips;3;30/08/2018;JL
G2;Adaptation;794;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;2;3;Cranberry;1;30/08/2018;JL
G2;Adaptation;794;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;2;4;Fig;0;30/08/2018;JL
G2;Adaptation;794;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;3;1;Blackberry;0;30/08/2018;JL
G2;Adaptation;794;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;3;2;Grape;1;30/08/2018;JL
G2;Adaptation;794;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;3;3;Strawberry;5;30/08/2018;JL
G2;Adaptation;794;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;3;4;Blackcurrant;1;30/08/2018;JL
G2;Adaptation;798;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;1;1;Blackberry;0;30/08/2018;JL
G2;Adaptation;798;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;1;2;Rosehips;31;30/08/2018;JL
G2;Adaptation;798;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;1;3;Kiwi;7;30/08/2018;JL
G2;Adaptation;798;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;1;4;Cherry;111;30/08/2018;JL
G2;Adaptation;798;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;2;1;Blackcurrant;0;30/08/2018;JL
G2;Adaptation;798;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;2;2;Tomato;2;30/08/2018;JL
G2;Adaptation;798;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;2;3;Cranberry;1;30/08/2018;JL
G2;Adaptation;798;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;2;4;Strawberry;2;30/08/2018;JL
G2;Adaptation;798;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;3;1;Fig;0;30/08/2018;JL
G2;Adaptation;798;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;3;2;Raspberry;7;30/08/2018;JL
G2;Adaptation;798;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;3;3;Grape;1;30/08/2018;JL
G2;Adaptation;798;28/08/2018;Cherry;47;Prades;Cherry47;Cherry47;3;4;Apricot;1;30/08/2018;JL
G2;Adaptation;796;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;1;Tomato;0;30/08/2018;JL
G2;Adaptation;796;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;2;Rosehips;0;30/08/2018;JL
G2;Adaptation;796;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;3;Grape;0;30/08/2018;JL
G2;Adaptation;796;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;4;Blackcurrant;0;30/08/2018;JL
G2;Adaptation;796;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;1;Kiwi;0;30/08/2018;JL
G2;Adaptation;796;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;2;Fig;0;30/08/2018;JL
G2;Adaptation;796;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;3;Apricot;0;30/08/2018;JL
G2;Adaptation;796;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;4;Blackberry;0;30/08/2018;JL
G2;Adaptation;796;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;1;Cherry;37;30/08/2018;JL
G2;Adaptation;796;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;2;Strawberry;0;30/08/2018;JL
G2;Adaptation;796;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;3;Cranberry;0;30/08/2018;JL
G2;Adaptation;796;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;4;Raspberry;18;30/08/2018;JL
G2;Adaptation;797;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;1;Tomato;1;30/08/2018;JL
G2;Adaptation;797;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;2;Apricot;0;30/08/2018;JL
G2;Adaptation;797;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;3;Grape;18;30/08/2018;JL
G2;Adaptation;797;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;1;4;Cherry;11;30/08/2018;JL
G2;Adaptation;797;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;1;Blackcurrant;3;30/08/2018;JL
G2;Adaptation;797;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;2;Kiwi;1;30/08/2018;JL
G2;Adaptation;797;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;3;Fig;12;30/08/2018;JL
G2;Adaptation;797;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;2;4;Rosehips;83;30/08/2018;JL
G2;Adaptation;797;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;1;Strawberry;9;30/08/2018;JL
G2;Adaptation;797;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;2;Cranberry;0;30/08/2018;JL
G2;Adaptation;797;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;3;Blackberry;19;30/08/2018;JL
G2;Adaptation;797;28/08/2018;Strawberry;44;PlantSud;Strawberry44;Strawberry44;3;4;Raspberry;3;30/08/2018;JL
G2;Adaptation;851;28/08/2018;Strawberry;53;Biches;Strawberry53;Strawberry53;1;1;Blackcurrant;25;30/08/2018;JL
G2;Adaptation;851;28/08/2018;Strawberry;53;Biches;Strawberry53;Strawberry53;1;2;Kiwi;36;30/08/2018;JL
G2;Adaptation;851;28/08/2018;Strawberry;53;Biches;Strawberry53;Strawberry53;1;3;Strawberry;4;30/08/2018;JL
G2;Adaptation;851;28/08/2018;Strawberry;53;Biches;Strawberry53;Strawberry53;1;4;Blackberry;28;30/08/2018;JL
G2;Adaptation;851;28/08/2018;Strawberry;53;Biches;Strawberry53;Strawberry53;2;1;Cranberry;0;30/08/2018;JL
G2;Adaptation;851;28/08/2018;Strawberry;53;Biches;Strawberry53;Strawberry53;2;2;Tomato;0;30/08/2018;JL
G2;Adaptation;851;28/08/2018;Strawberry;53;Biches;Strawberry53;Strawberry53;2;3;Rosehips;5;30/08/2018;JL
G2;Adaptation;851;28/08/2018;Strawberry;53;Biches;Strawberry53;Strawberry53;2;4;Grape;13;30/08/2018;JL
G2;Adaptation;851;28/08/2018;Strawberry;53;Biches;Strawberry53;Strawberry53;3;1;Cherry;19;30/08/2018;JL
